_id,vendorId,itemName,itemDescription,accountId,accountName,itemTotalAmount,is_synthetic
{'$oid': '69830509cb1b5550b7e657cb'},rRbCCZ03GCi5B731DCT6,FC-10-0060F-950-02-12,"Fortigate 1 Year Unified (UTM) Protection For FG60F Renewal
Included Unified Threat Protection (UTP) (IPS, Advanced Malware Protection,
Application Control, URL, DNS & Video Filtering, Antispam Service, and FortiCare
Premium), Exclude loaner unit support",54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,570.0,False
{'$oid': '695dd517add160175b821d7e'},0LvGmwBxxm9uBQIncwaE,1225 Tercept + Transaction Fee,1225 Tercept + Transaction Fee,IbDOq9NsCcO8rSg7Uk1y,511301 Display COGS,330.0,False
{'$oid': '697098fbc1e9794ae6929da7'},e1X4uWijdwR94EHNIbPG,0126 GRC Maternity Cover personnel - Theos Givson Gutierrez,0126 GRC Maternity Cover personnel - Theos Givson Gutierrez,fXGi8OPFA10eXc1HxPze,617104 Temporary Staff,1348.99,False
{'$oid': '6981973fd3d7341f1e59c02a'},vXoTa58Yp3NuzYn1Mp6V,Rental,0226 Monthly Rental,6yL6YRA4Rkj2gUD4RAO0,232101 Lease payable,9200.0,False
{'$oid': '6981b2d683888e7f458afe8c'},yygMkpxyJAN7bnNDPt85,0126 Prepay monthly subscription charges ,0126 - 1226 Prepay monthly subscription charges ,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,7524.0,False
{'$oid': '6981b2d683888e7f458afe8c'},yygMkpxyJAN7bnNDPt85,2026 	SG-Allocation License Charges for Office 365 Subscription,2026 	SG-Allocation License Charges for Office 365 Subscription,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,495.0,False
{'$oid': '6981b2d683888e7f458afe8c'},yygMkpxyJAN7bnNDPt85,2026 Other Entities - 2026 	SG-Allocation License Charges for Office 365 Subscription,2026 Other Entities - 2026 SG-Allocation License Charges for Office 365 Subscription,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,6335.87,False
{'$oid': '6981b2d683888e7f458afe8c'},yygMkpxyJAN7bnNDPt85,2026 Other Entities - 2026 SG-Allocation License Charges for Office 365 Subscription,2026 Other Entities - 2026 SG-Allocation License Charges for Office 365 Subscription,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,570.37,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee Carousell Group,0126 - 0326 Darwinbox Subscription Fee Carousell Group,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,8470.66,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee Cho Tot,0126 - 0326 Darwinbox Subscription Fee Cho Tot,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,5859.22,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee Laku6 Group,0126 - 0326 Darwinbox Subscription Fee Laku6 Group,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,614.59,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee LuxLexicon,0126 - 0326 Darwinbox Subscription Fee LuxLexicon,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,480.98,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee Mudah,0126 - 0326 Darwinbox Subscription Fee Mudah,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,4094.1,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee One Shift,0126 - 0326 Darwinbox Subscription Fee One Shift,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,374.1,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee Ox Luxe,0126 - 0326 Darwinbox Subscription Fee Ox Luxe,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,293.93,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee Refash,0126 - 0326 Darwinbox Subscription Fee Refash,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,1683.44,False
{'$oid': '695e071fb98ce452fc71f863'},8jeKMUuCoSmYfCbaR8Cm,0126 - 0326 Darwinbox Subscription Fee Revo Financial,0126 - 0326 Darwinbox Subscription Fee Revo Financial,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,400.82,False
{'$oid': '6981d0d9d6e4e8ff512350b3'},6D4MfMSTHiIcRE0AI1IV,consultant Engagement,0126 - Consultant Engagement,p31NkJzH4JdkacApRr01,617205 Consultancy Expense,127500.0,False
{'$oid': '695b99e8cc735784ef11539a'},Hj42ZEGzc7Yt82Ph7BWW,1225 temporal,1225 temporal,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,398.12,False
{'$oid': '6982c1d0895a81fa68335fd0'},bIyfGwdYjLrzE522reQo,1126 BT sub,0126 BT sub,9p0iGnYsxFO9z6GXhhCY,619210 Subscription,4.59,False
{'$oid': '698969254ec5be5478e64596'},q0E1jVCl0c0jK050eS0q,0226 - CircleCI,0226 - CircleCI,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,450.0,False
{'$oid': '69422979cbb1a850700477dd'},nxjmb7KINcbVhi1c91z8,1225 IHP Admin Fee,1225 IHP Admin Fee,LCyTHVEM4iOV6PbAAJaJ,614306 Other Employee Expenses,300.0,False
{'$oid': '694a06b870d2af5edc62d9f9'},Q4OUDdkX4NCsWYkvYq4Z,1225 vca request for video production assets - Adobe Stock,1225 vca request for video production assets - Adobe Stock,TYZBLWLwp7WNGdSvkZfi,612036 Video Ads,98.36,False
{'$oid': '694a06bd70d2af5edc62da2a'},Q4OUDdkX4NCsWYkvYq4Z,1225 vca request for video production assets - Adobe Stock,1225 vca request for video production assets - Adobe Stock,TYZBLWLwp7WNGdSvkZfi,612036 Video Ads,98.36,False
{'$oid': '6950f4498d23847a35196b24'},f9Spb229KKNnrkwASbgF,0126 Quickie Subscription L&L - VCA giro,0126 Quickie Subscription L&L - VCA giro,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1.5,False
{'$oid': '695350246f64c426ea4d6be0'},DfzxPpsTSyRnMP5R5ML5,1225 - Maxmind,1225 - Maxmind,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,178.0,False
{'$oid': '69535cde7217dd56493b6624'},xauTo6GdhkvCSN1hRvFx,1225 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,1225 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,78.00212,False
{'$oid': '69535d1b7217dd56493b6648'},xauTo6GdhkvCSN1hRvFx,1225 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,1225 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,397.99788,False
{'$oid': '6953629ab96d1b9aff4d1b93'},Pk9feZyZICXdKAMfFHaR,1225 Domain renewal -- Domain:chototmail.vn,1225 Domain renewal -- Domain:chototmail.vn,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,203.19,False
{'$oid': '6953629ab96d1b9aff4d1b93'},Pk9feZyZICXdKAMfFHaR,1225 Domain renewal -- Domain:chototmail.vn,1225 Domain renewal -- Domain:chototmail.vn,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,126.25,False
{'$oid': '6953933d695c16f793fa4215'},8BiUT5aroEeGZ8jfM9R9,0126  Couchdrop subscription ,0126  Couchdrop subscription ,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,450.0,False
{'$oid': '695b5a3ea716594ee2e1b264'},CZU8x9iibW6yfBz8IAh3,0126 Rental Charges,0126 Rental Charges,yVYh9rM5LJ2hMTCoWso8,619209 Others,650.0,False
{'$oid': '695b6a2fa716594ee2eb700b'},q0E1jVCl0c0jK050eS0q,1225 - CircleCI,1225 - CircleCI,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,112.2,False
{'$oid': '695b7301a716594ee2ed6910'},q0E1jVCl0c0jK050eS0q,0126 - CircleCI,0126 - CircleCI,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,450.0,False
{'$oid': '695b8221a716594ee2ef8345'},2q0RjG0eGcUZgE2Lz3V0,1225 Pantry Supplies,1225 Pantry Supplies,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,326.0,False
{'$oid': '695b82c9a716594ee2ef8876'},zKG8lkrHOhbMTpWebpIZ,0126 Expensify,0126 Expensify,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,18.0,False
{'$oid': '695b8d2ba716594ee2f325aa'},fkPInOrYT7R0kyIdio61,1225 Furniture Demand Meta Campaign,1225 Furniture Demand Meta Campaign,MwHSSUI1gC5MxbSuNe4R,612001 Paid Social,3739.62,False
{'$oid': '695b8d2ba716594ee2f325aa'},fkPInOrYT7R0kyIdio61,1225 SG Services Merchant  Meta Campaign - xinfurnishing,1225 SG Services Merchant  Meta Campaign - xinfurnishing,MwHSSUI1gC5MxbSuNe4R,612001 Paid Social,5999.92,False
{'$oid': '695b9319a716594ee2f36eb0'},fkPInOrYT7R0kyIdio61,1225 Furniture Demand Meta Ads,1225 Furniture Demand Meta Ads,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,4000.0,False
{'$oid': '695b9319a716594ee2f36eb0'},fkPInOrYT7R0kyIdio61,1225 HK Toys & Games Meta Campaign (Supply & Demand),1225 HK Toys & Games Meta Campaign (Supply & Demand),w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,7580.86,False
{'$oid': '695b9319a716594ee2f36eb0'},fkPInOrYT7R0kyIdio61,1225 Furniture Demand Meta Ads,1225 Furniture Demand Meta Ads,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,113.29,False
{'$oid': '695b9a6fcc735784ef115726'},oPtuD5gMtHa5LtmuHzdz,1225 - NewRelic,1225 - NewRelic,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,606.4,False
{'$oid': '695e1a23f22c15d0277de14c'},JmaXbMHiFNB0E3fxzoc6,0126 Zoom Workplace Pro Monthly,0126 Zoom Workplace Pro Monthly,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,15.99,False
{'$oid': '695e1a23f22c15d0277de14c'},JmaXbMHiFNB0E3fxzoc6,0126 Zoom Workplace Pro Monthly,0126 Zoom Workplace Pro Monthly,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1.0,False
{'$oid': '695e2f2df22c15d0277e9519'},PUFLGwAsGqXRsERkjGXm,1225 VONAGE SG,1225 Vonage SMS SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,3000.0,False
{'$oid': '695e2f2df22c15d0277e9519'},PUFLGwAsGqXRsERkjGXm,1225 VONAGE Allocation,1225 VONAGE Allocation,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,34500.0,False
{'$oid': '695e2f2df22c15d0277e9519'},PUFLGwAsGqXRsERkjGXm,1225 VONAGE SG,1225 VONAGE SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,79.63,False
{'$oid': '695e2f2df22c15d0277e9519'},PUFLGwAsGqXRsERkjGXm,1225 VONAGE SG,1225 VONAGE SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,257.67,False
{'$oid': '695e2f2df22c15d0277e9519'},PUFLGwAsGqXRsERkjGXm,1225 VONAGE Allocation,1225 VONAGE Allocation,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,1840.09,False
{'$oid': '695e3006f22c15d0277e9d9c'},PUFLGwAsGqXRsERkjGXm,1225 VONAGE Allocation,1225 VONAGE Allocation,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,75.81,False
{'$oid': '69606573de1e297ec2989105'},6m656Er7lbi8RYz2ny1J,0126 Business 2Gbps - monthly subscription fee - VCA,0126 Business 2Gbps - monthly subscription fee - VCA,88AW5nmkLvMe1GthZ6FL,619206 Telephone & Internet,888.0,False
{'$oid': '69608e069f6caf307c0e7236'},G7eErrrhF1YgcwcFg77v,0126 flight - Shing Tai Leung,0126 flight - Shing Tai Leung,7EdnwHEMCheRoswZCtNj,619101 Travelling,98.15,False
{'$oid': '6960b4f87984cd7b30e88fdd'},aKvOnH0w8RkCIHDKIVaY,1225 SG,1225 SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1089.5,False
{'$oid': '6960b4f87984cd7b30e88fdd'},aKvOnH0w8RkCIHDKIVaY,1225 MD & CT,1225 MD & CT,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,10688.0,False
{'$oid': '6960c68a7984cd7b30e96e4c'},qbnLy47BhDVJ3439YVeH,1225 Analytics: All Access Monthly Sub,1225 Analytics: All Access Monthly sub (no accrual),C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,9.0,False
{'$oid': '69646ba7b3575731c60c6cda'},brlVzdvJJvy4v1l4DxtS,1225 SG Subscription Management,1225 SG Subscription Management,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,5289.438,False
{'$oid': '69646ba7b3575731c60c6cda'},brlVzdvJJvy4v1l4DxtS,1225 HK Subscription Management,1225 HK Subscription Management,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,1253.512,False
{'$oid': '6964768304b575c3f1bcba45'},HWFMgCWQD72K1rvM2Wlc,0126 Jotform Subscription for 2026,0126-1226 Jotform Subscription for 2026,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,99.0,False
{'$oid': '6964b2cf04b575c3f1bd3c96'},fkPInOrYT7R0kyIdio61,1225 Meta Campaigns,1225 Meta Campaigns,zZaeAsNwbZ5lMl2XSTHr,511606 Audience Extension,6443.66,False
{'$oid': '6964b2d804b575c3f1bd3caa'},fkPInOrYT7R0kyIdio61,1225 Meta Campaigns,1225 Meta Campaigns,zZaeAsNwbZ5lMl2XSTHr,511606 Audience Extension,1104.52,False
{'$oid': '6964f7fe04b575c3f1bf71d9'},k4czWkZXcNeiU0hTC11J,0126 flight - SIU RUI QUEK,0126 flight - SIU RUI QUEK,7EdnwHEMCheRoswZCtNj,619101 Travelling,187.35,False
{'$oid': '6964f80404b575c3f1bf71f0'},G7eErrrhF1YgcwcFg77v,0126  flight -  SIU RUI QUEK ,0126  flight -  SIU RUI QUEK ,7EdnwHEMCheRoswZCtNj,619101 Travelling,107.2,False
{'$oid': '6967554e6d4ea75b302b303e'},SkyqvtcDTDeMXIqHRZdO,0126 flight - Marcus Tan,0126 flight - Marcus Tan,7EdnwHEMCheRoswZCtNj,619101 Travelling,257.1,False
{'$oid': '696dd125de0f5b9c82784afe'},IxrEBzzoMn7WbJqchcHd,0126 Insurance - Volynskiy Igor,0126 Insurance - Volynskiy Igor,VSEelldmoJju6b0B8MOH,614304 Insurance expenses,45.48,False
{'$oid': '696dddacde0f5b9c82784f15'},IxrEBzzoMn7WbJqchcHd,0126 Insurance - QUEK SIU RUI - VCA,0126 Insurance - QUEK SIU RUI - VCA,VSEelldmoJju6b0B8MOH,614304 Insurance expenses,45.48,False
{'$oid': '696dddb3de0f5b9c82784f2e'},IxrEBzzoMn7WbJqchcHd,0126 Insurance - LEUNG SHING TAI,0126 Insurance - LEUNG SHING TAI,VSEelldmoJju6b0B8MOH,614304 Insurance expenses,45.38,False
{'$oid': '696f1ba0b05c35e9476b014d'},6OFDf8AENz87zRjVudFP,0126 OpenAI - VCA,0126 OpenAI - VCA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,50.0,False
{'$oid': '696f1ba8b05c35e9476b015e'},6OFDf8AENz87zRjVudFP,0126 OpenAI - VCA,0126 OpenAI - VCA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,20.0,False
{'$oid': '696f1badb05c35e9476b016f'},6OFDf8AENz87zRjVudFP,0126 OpenAI - VCA,0126 OpenAI - VCA,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,20.0,False
{'$oid': '696f3b7f573a545365ff0a03'},zFN7lPgbU3Rj68YXecik,0126 Docker,0126 Docker,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,640.0,False
{'$oid': '696f3b8bb05c35e9476b1a78'},Mz5BISfd1xe5wjKD5wDd,1225 - DigitalOcean,1225 - DigitalOcean,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,32.98,False
{'$oid': '696f4cd2c1e9794ae68b8dca'},mPL2AaRMpMwx0DildEHU,1125 - GLID-EX-000544 Darindra Ramantya Khadifa November 2025 Reimbursement,1125 - GLID-EX-000544 Darindra Ramantya Khadifa November 2025 Reimbursement,7EdnwHEMCheRoswZCtNj,619101 Travelling,183.66,False
{'$oid': '696f4e5bc1e9794ae68b9570'},mPL2AaRMpMwx0DildEHU,1125-1225 - Note: Claude AI,1125-1225 - Note: Claude AI Reimbursement,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,60.0,False
{'$oid': '697040d8c1e9794ae68de903'},VGpMltxLedu3HLJ4VwZ9,0126 Work Pass for Sim Zhi Wen - VCA,0126 Work Pass for Sim Zhi Wen - VCA,qJXD5wGHRuJz8RD4XpK7,617303 Recruiter Fees,100.0,False
{'$oid': '69704184c1e9794ae68dee91'},VGpMltxLedu3HLJ4VwZ9,0126 Work Pass for Shubhendu LTVP (mother) -  VCA,0126 Work Pass for Shubhendu LTVP (mother) -  VCA,qJXD5wGHRuJz8RD4XpK7,617303 Recruiter Fees,105.0,False
{'$oid': '69704220c1e9794ae68dfe29'},VGpMltxLedu3HLJ4VwZ9,0126 Work Pass for Shubhendu DP (first daughter) - VCA,0126 Work Pass for Shubhendu DP (first daughter) - VCA,qJXD5wGHRuJz8RD4XpK7,617303 Recruiter Fees,105.0,False
{'$oid': '697042bdc1e9794ae68e04bf'},VGpMltxLedu3HLJ4VwZ9,112025 Work Pass Applications and Renewals,0126 Work Pass for Shubhendu DP (second daughter) - VCA,qJXD5wGHRuJz8RD4XpK7,617303 Recruiter Fees,105.0,False
{'$oid': '69704508c1e9794ae68e27e0'},xUKlwkMOsbfP3e4X8JDc,0126 VCA - Domain renewals - CAROUSELLGROUPS.COM,0126 VCA - Domain renewals - CAROUSELLGROUPS.COM,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,30.01,False
{'$oid': '6970456cc1e9794ae68e2d6b'},xUKlwkMOsbfP3e4X8JDc,0126 VCA - Domain renewals - luxlexicon.com,0126 VCA - Domain renewals - luxlexicon.com,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,28.48,False
{'$oid': '6970468cc1e9794ae68e4082'},xUKlwkMOsbfP3e4X8JDc,0126 VCA - Domain renewals - CAROUSELL.PH,0126 VCA - Domain renewals - CAROUSELL.PH,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,282.76,False
{'$oid': '697047c7c1e9794ae68e4e8b'},hN0x4DfKdzf4DOrM5ec5,0126  PX VCA - F&B purchase for office pantry (weekly basis),0126  PX VCA - F&B purchase for office pantry (weekly basis),yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,502.8,False
{'$oid': '69704a35c1e9794ae68e6cf5'},hN0x4DfKdzf4DOrM5ec5,0126 PX VCA - F&B purchase for office pantry (weekly basis),0126 PX VCA - F&B purchase for office pantry (weekly basis),yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,516.6,False
{'$oid': '697069e1c1e9794ae68fc339'},hN0x4DfKdzf4DOrM5ec5,0126 PX VCA - F&B purchase for office pantry (weekly basis),1125-1226 PX VCA (no accrual),yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,416.55,False
{'$oid': '697069e1c1e9794ae68fc339'},hN0x4DfKdzf4DOrM5ec5,0126 PX VCA - F&B purchase for office pantry (weekly basis),0126 PX VCA - F&B purchase for office pantry (weekly basis),yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,45.72,False
{'$oid': '697069e1c1e9794ae68fc339'},hN0x4DfKdzf4DOrM5ec5,0126 PX VCA - F&B purchase for office pantry (weekly basis),0126 PX VCA - F&B purchase for office pantry (weekly basis),yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,25.45,False
{'$oid': '69707f7ec1e9794ae6911277'},6OFDf8AENz87zRjVudFP,0126 OpenAI subscription,0126 OpenAI subscription,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,200.0,False
{'$oid': '69708020c1e9794ae69127a1'},6OFDf8AENz87zRjVudFP,0126 ChatGPT Pro,0126 ChatGPT Pro,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,200.0,False
{'$oid': '6972068a39274e2606b6a9a3'},mPL2AaRMpMwx0DildEHU,Jan 2026 (Pro Sellers) - Danny and Ibrahim,0126 Danny and Bram Jan 2026 Staff Cost,QZtPyRpjxDCoGnkHo9Wc,614123 Employee On Record,4757.55,False
{'$oid': '6972068a39274e2606b6a9a3'},mPL2AaRMpMwx0DildEHU,Jan 2026 (Core Marketplace),"0126 Nayanda, Hatta, Zaenal and Darindra Jan 2026 Staff Cost",QZtPyRpjxDCoGnkHo9Wc,614123 Employee On Record,12331.56,False
{'$oid': '6972068a39274e2606b6a9a3'},mPL2AaRMpMwx0DildEHU,0126 -Monthly Fee -  Dimas Rizward ,0126 Jan Cost for Dimas,QZtPyRpjxDCoGnkHo9Wc,614123 Employee On Record,2962.97,False
{'$oid': '6976d4a371c58aa443c174e8'},AhGC280xiq1LDBRBiC6X,0126-1227 Lokalise annual subscription,0126-1226 Lokalise annual subscription,sWG9pai5DiLXaKs6s86G,134004 Prepaid Subscription,7740.0,False
{'$oid': '69787bb6cb1251d887911fd6'},PUFLGwAsGqXRsERkjGXm,1225 - SMS Outbound Usage,1225 - SMS Outbound Usage,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,46.88,False
{'$oid': '6979a67937095fc1a8678b23'},EESDmiOG6l6gn97HqYYe,0126 Plytix,0126 Plytix,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1180.24,False
{'$oid': '6979d839507f2f169fec2ba0'},cuCOP0hZdTdUxr3OPPWn,1125 SG Home Cluster CNY Mahjong Tiles ,1125 SG Home Cluster CNY Mahjong Tiles ,mR2SnL6w4xpsFJl5d0A9,612005 Giveaway,61.44,False
{'$oid': '6979d8bc507f2f169fec32ab'},cuCOP0hZdTdUxr3OPPWn,1125 SG Home Cluster CNY Mahjong Tiles ,1125 SG Home Cluster CNY Mahjong Tiles ,mR2SnL6w4xpsFJl5d0A9,612005 Giveaway,546.46,False
{'$oid': '6979d976507f2f169fec3ac8'},Q4OUDdkX4NCsWYkvYq4Z,1225 vca request for video production assets - WavebeatsMusic,1225 vca request for video production assets - WavebeatsMusic,TYZBLWLwp7WNGdSvkZfi,612036 Video Ads,65.65,False
{'$oid': '697c7d1e7ebcd2eaeff78149'},hN0x4DfKdzf4DOrM5ec5,1225 F&B purchase for office pantry (weekly basis) - VCA,F&B purchase for office pantry (weekly basis),yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,459.83,False
{'$oid': '697c7d1e7ebcd2eaeff78149'},hN0x4DfKdzf4DOrM5ec5,1225 F&B purchase for office pantry (weekly basis) - VCA,1225 F&B purchase for office pantry (weekly basis) - VCA,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,20.83,False
{'$oid': '697c7e107ebcd2eaeff78c79'},hN0x4DfKdzf4DOrM5ec5,0126 F&B purchase for office pantry (weekly basis) - VCA,0126 F&B purchase for office pantry (weekly basis) - VCA,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,465.22,False
{'$oid': '69704628c1e9794ae68e3bbe'},xUKlwkMOsbfP3e4X8JDc,0126 VCA - Domain renewals - CAARLY.COM,0126 VCA - Domain renewals - CAARLY.COM,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,60.02,False
{'$oid': '697c7e757ebcd2eaeff794b7'},j2Q4TnAtTF4Zrto1IMYx,0126 F&B purchase for office pantry (weekly basis) - VCA,0126 F&B purchase for office pantry (weekly basis) - VCA,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,23.18,False
{'$oid': '697c7ef47ebcd2eaeff79716'},j2Q4TnAtTF4Zrto1IMYx,0126 F&B purchase for office pantry (weekly basis) - VCA,0126 F&B purchase for office pantry (weekly basis) - VCA,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,28.5,False
{'$oid': '6989b90c4ec5be5478eb5c96'},oPtuD5gMtHa5LtmuHzdz,0126 - NewRelic,0126 - NewRelic,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,619.6,False
{'$oid': '6958de0a72d64d51f2912648'},fRM6BdhL99zWvq0B9HRF,1225  Monthly fees,1225  Monthly fees,zoSgBm7fxh4UlgeAuA0y,617101 Customer Support - Others,22000.0,False
{'$oid': '6958de0a72d64d51f2912648'},fRM6BdhL99zWvq0B9HRF,1225  Monthly fees,1225  Monthly fees,zoSgBm7fxh4UlgeAuA0y,617101 Customer Support - Others,2754.0,False
{'$oid': '695e2b1ff22c15d0277e819e'},xugD0K66WLHMQHAVzDSR,1225 Background Screening Services,1225 Background Screening Services,qJXD5wGHRuJz8RD4XpK7,617303 Recruiter Fees,113.85,False
{'$oid': '69606cadd391d292c8af33cd'},ykuYRlKUI6E5eOfF6dxh,0126-1227 - Qapita Platform,0126-1228 Qapita ESOP Platform Subscription,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,19110.0,False
{'$oid': '696859f64cf4071e5367990f'},31LefbQ4jVTqxsNFpcYw,0126 Greetly Monthly Subscription,0126 Greetly Monthly Subscription,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,119.0,False
{'$oid': '6976dd1c71c58aa443c1ccfa'},mvNPOZYCF0FtvAh0Q4iO,Miros Subscription,0226 - 0426 - Miros Service License Quarter of 1 Feb 2026 - 30 Apr 2026,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,4500.0,False
{'$oid': '696de73328a1438205b632bd'},5bxnp4ZQAasEnsmgcocz,0126-0626 Zendesk Semi Annual Subscription,1225-0626  Zendesk Semi Annual Subscription 12/30/2024-06/29/2025,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,45360.0,False
{'$oid': '697af6f6507f2f169ff4f5e2'},at9wb6cm4OXue9QVlOMZ,1225 RefashLinkedin Payment,1225-0226 (Quarterly Payment for LinkedIn from Dec 25 to Feb 2026) Refash,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account - Paid on Behalf,3691.68,False
